END_ID;latitude;longitude;SUBCLASS;SUBHIERARQUIA;NOME DO PRÉDIO;NE NAME;REGIONAL;UF;Testes Programados GMG;MANTENEDORA;ATENDIMENTO;LOCALIDADE;TIPO ;DETENTOR DA ÁREA;TIPO DE INFRA;TIPO DE ABRIGO ;OWNER RESPONSÁVEL;Resp. Green;CLASSIFICAÇÃO;Elemento de rede;TIPOLOGIA TRANSPORTE;REGIONAL_OLD;TIPO DE CONTRATO DA ÁREA;TIPO DE ABRIGO;ENDEREÇO;LATITUDE;LONGITUDE;CLASSFICAÇÃO GSBI
SPSPO10517;-23,56473;-46,63549;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO10518;-23,56473;-46,64265;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO10519;-23,56473;-46,64265;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO10520;-23,58079;-46,6396;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO10521;-23,48935;-46,62561;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO10522;-23,57816;-46,66224;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO10523;-23,51243;-46,67263;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO10524;-23,54987;-46,61654;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO10525;-23,55987;-46,61077;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO10526;-23,52806;-46,64257;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO10527;-23,55627;-46,63942;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO10528;-23,59445;-46,72603;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO10529;-23,59458;-46,7355;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO10530;-23,56924;-46,52135;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO10531;-23,60145;-46,63604;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO10532;-23,55671;-46,65297;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO10533;-23,59735;-46,70864;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO10534;-23,58461;-46,67059;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO10535;-23,53076;-46,64544;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO10536;-23,53179;-46,68838;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO10537;-23,63512;-46,71634;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO10538;-23,60037;-46,68082;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO10539;-23,53375;-46,54038;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO10540;-23,58414;-46,63966;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11161;-23,6758;-46,67608;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11162;-23,6653;-46,69351;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11163;-23,59499;-46,67647;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11164;-23,6173;-46,67472;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11165;-23,58778;-46,68274;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11166;-23,56207;-46,63839;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11167;-23,58122;-46,62439;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11168;-23,52536;-46,71181;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11169;-23,5954;-46,68668;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11170;-23,60039;-46,63841;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11171;-23,59327;-46,65264;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11172;-23,55593;-46,64374;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11173;-23,54339;-46,54905;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11174;-23,48674;-46,61874;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11175;-23,58296;-46,6401;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11176;-23,56284;-46,68125;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11177;-23,57689;-46,65696;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11178;-23,54071;-46,56634;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11179;-23,59196;-46,61046;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11180;-23,5571;-46,6626;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11181;-23,52708;-46,66898;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11182;-23,53462;-46,68658;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11183;-23,58578;-46,67497;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11184;-23,56685;-46,6542;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11185;-23,52419;-46,6146;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11186;-23,58337;-46,68381;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11187;-23,51067;-46,43034;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11188;-23,56014;-46,59218;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11189;-23,5716;-46,7049;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11190;-23,56519;-46,61641;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11191;-23,5994;-46,71224;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11192;-23,55997;-46,66735;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11193;-23,68313;-46,67515;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11194;-23,50295;-46,62508;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11195;-23,62834;-46,67601;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11196;-23,57255;-46,53216;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11197;-23,54787;-46,74419;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11198;-23,53552;-46,60328;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11199;-23,53274;-46,56151;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11200;-23,49706;-46,72764;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11201;-23,46766;-46,58984;;;;;;;;;;;;;;;;;;;;;;;;;;
SPARQ_0029;-22,22197;-48,17519;;;;;;;;;;;;;;;;;;;;;;;;;;
SPFAC_0031;-21,52125;-47,41891;;;;;;;;;;;;;;;;;;;;;;;;;;
SPIDU_0025;-24,89922;-47,22047;;;;;;;;;;;;;;;;;;;;;;;;;;
SPLRA_0050;-23,40047;-47,42042;;;;;;;;;;;;;;;;;;;;;;;;;;
SPPPE_0046;-23,88731;-51,42761;;;;;;;;;;;;;;;;;;;;;;;;;;
SPTTE_0058;-24,91111;-45,54278;;;;;;;;;;;;;;;;;;;;;;;;;;
SPAMR_0043;-23,26647;-47,31983;;;;;;;;;;;;;;;;;;;;;;;;;;
SPARQ_0032;-22,19072;-48,15947;;;;;;;;;;;;;;;;;;;;;;;;;;
SPFAC_0033;-21,46841;-47,39411;;;;;;;;;;;;;;;;;;;;;;;;;;
SPFAC_0034;-21,521;-47,39875;;;;;;;;;;;;;;;;;;;;;;;;;;
SPFAC_0035;-21,45185;-47,43544;;;;;;;;;;;;;;;;;;;;;;;;;;
SPIDU_0027;-24,93481;-47,23281;;;;;;;;;;;;;;;;;;;;;;;;;;
SPLRA_0054;-23,45664;-47,39017;;;;;;;;;;;;;;;;;;;;;;;;;;
SPMCZ_0068;-24,45867;-46,22992;;;;;;;;;;;;;;;;;;;;;;;;;;
SPMCZ_0070;-24,45833;-46,20289;;;;;;;;;;;;;;;;;;;;;;;;;;
PERCE_0433;-8,05706;-34,90719;;;;;;;;;;;;;;;;;;;;;;;;;;
PEOLD_0063;-8,01847;-34,85208;;;;;;;;;;;;;;;;;;;;;;;;;;
MARIH_0004;-7,19561;-46,31947;;;;;;;;;;;;;;;;;;;;;;;;;;
MAETO_0006;-6,71766;-47,47658;;;;;;;;;;;;;;;;;;;;;;;;;;
MTABO_0003;-14,0262;-52,1722;;;;;;;;;;;;;;;;;;;;;;;;;;
MTSQU_0002;-15,56097;-58,26;;;;;;;;;;;;;;;;;;;;;;;;;;
SCJVE_0210;-26,25406;-48,81956;;;;;;;;;;;;;;;;;;;;;;;;;;
SCJVE_0211;-26,31567;-48,83522;;;;;;;;;;;;;;;;;;;;;;;;;;
SCJVE_0212;-26,30208;-48,84436;;;;;;;;;;;;;;;;;;;;;;;;;;
PAIYT_0006;-1,85111;-47,20361;;;;;;;;;;;;;;;;;;;;;;;;;;
PAAGAN0002;-6,69819;-50,8;;;;;;;;;;;;;;;;;;;;;;;;;;
MAFRNM0004;-6,91872;-46,45217;;;;;;;;;;;;;;;;;;;;;;;;;;
PASPIA0003;-6,73006;-49,5069;;;;;;;;;;;;;;;;;;;;;;;;;;
PASXU_0008;-6,66381;-51,67622;;;;;;;;;;;;;;;;;;;;;;;;;;
PATCA_0002;-6,79806;-51,37219;;;;;;;;;;;;;;;;;;;;;;;;;;
MSSDN_0003;-20,96425;-54,84725;;;;;;;;;;;;;;;;;;;;;;;;;;
MSSDN_0004;-21,03364;-54,69286;;;;;;;;;;;;;;;;;;;;;;;;;;
GOIPM_0003;-17,56625;-48,12867;;;;;;;;;;;;;;;;;;;;;;;;;;
GOSHG_0004;-17,85022;-50,56286;;;;;;;;;;;;;;;;;;;;;;;;;;
PRCKG_0026;-25,2413;-48,8297;;;;;;;;;;;;;;;;;;;;;;;;;;
RSSPL_0003;-29,57314;-54,09653;;;;;;;;;;;;;;;;;;;;;;;;;;
RSSAMT0003;-29,55356;-53,99936;;;;;;;;;;;;;;;;;;;;;;;;;;
RJRJO_8348;-22,92583;-43,26241;;;;;;;;;;;;;;;;;;;;;;;;;;
PERCE_0434;-8,07272;-34,88039;;;;;;;;;;;;;;;;;;;;;;;;;;
BACAR_0064;-12,65097;-38,07033;;;;;;;;;;;;;;;;;;;;;;;;;;
BASDR_0686;-12,97078;-38,51447;;;;;;;;;;;;;;;;;;;;;;;;;;
GOGNA_0355;-16,66578;-49,31;;;;;;;;;;;;;;;;;;;;;;;;;;
GOGNA_0356;-16,77036;-49,35211;;;;;;;;;;;;;;;;;;;;;;;;;;
GOGNA_0357;-16,74122;-49,27672;;;;;;;;;;;;;;;;;;;;;;;;;;
GOVPIO0016;-16,07911;-47,98445;;;;;;;;;;;;;;;;;;;;;;;;;;
DFBSA_1142;-15,73723;-47,90225;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11858;-23,63286;-46,64303;;;;;;;;;;;;;;;;;;;;;;;;;;
PESDB_0007;-7,98897;-38,62408;;;;;;;;;;;;;;;;;;;;;;;;;;
AMEIE_0001;-6,66222;-69,86417;;;;;;;;;;;;;;;;;;;;;;;;;;
AMBCT_0001;-4,38817;-70,02983;;;;;;;;;;;;;;;;;;;;;;;;;;
MAAIS_0002;-2,88944;-41,90526;;;;;;;;;;;;;;;;;;;;;;;;;;
MATTM_0002;-5,26242;-44,63781;;;;;;;;;;;;;;;;;;;;;;;;;;
PAPMZ_0001;-1,75581;-52,23161;;;;;;;;;;;;;;;;;;;;;;;;;;
PAAKA_0001;-1,961;-48,19831;POP LD;;ACARA;;TCN;PA;;;;;;SBA TORRES;GREENFIELD;;;;MAIN SITE;;POP LD - Prioridade 3 - ILA;TNO;COMPARTILHADO;0;TRAVESSA MARECHA DEDODORO DA FINSCE, S/N;-1,961 ;-48,198306 ;Iron
PABIO_0001;-2,79547;-49,66894;;;;;;;;;;;;;;;;;;;;;;;;;;
PAPCJ_0002;-3,84022;-50,64067;;;;;;;;;;;;;;;;;;;;;;;;;;
PACUU_0001;-0,72951;-47,85195;;;;;;;;;;;;;;;;;;;;;;;;;;
PACUU_0002;-0,71478;-47,87472;;;;;;;;;;;;;;;;;;;;;;;;;;
PAUAA_0001;-3,71783;-53,73867;;;;;;;;;;;;;;;;;;;;;;;;;;
PABLM_0479;-1,10744;-48,41767;;;;;;;;;;;;;;;;;;;;;;;;;;
PABLM_0480;-1,38469;-48,43956;;;;;;;;;;;;;;;;;;;;;;;;;;
BABJL_0002;-12,486;-43,95831;POP LD;;BREJOLANDIA;;TNE;BA;;;;;;VIVO;GREENFIELD;;;;MAIN SITE;;POP LD - Prioridade 3 - ILA;TNE;COMPARTILHADO;CONTAINER + OPSS;RUA POPÍLIO TEIXEIRA SN NA CENTRO;-12.486 ;-43.958306 ;Gold
ESSEA_0054;-20,19472;-40,29389;;;;;;;;;;;;;;;;;;;;;;;;;;
PEOUI_0006;-7,88272;-40,08083;POP LD;;OURICURI;;TNE;PE;;;;;;OI;GREENFIELD;;;;MAIN SITE;;POP LD - Prioridade 3 - ILA;TNE;COMPARTILHADO;SALA + OPSS;RUA RUA JOSE TOMAZ DE AQUINO 1;-7.882722 ;-40.080833 ;Gold
PIATPI0001;-7,24122;-40,86631;POP LD;;ALEGRETE DO PIAUI;;TNE;PI;;;;;;OI;GREENFIELD;;;;MAIN SITE;;POP LD - Prioridade 3 - ILA;TNE;COMPARTILHADO;SALA;RUA RUA STO ANTONIO SN;-7.241222 ;-40.866306 ;Gold
PIVPI_0003;-6,412;-41,76244;POP LD;;VALENCA DO PIAUI;;TNE;PI;;;;;;OI;GREENFIELD;;;;MAIN SITE;;POP LD - Prioridade 3 - ILA;TNE;COMPARTILHADO;SALA + OPSS;RODOVIA BR316 S/N;-6.515 ;-41.7625 ;Silver
PIUUC_0003;-7,27628;-44,51747;;;;;;;;;;;;;;;;;;;;;;;;;;
PIUUC_0004;-7,46706;-44,77522;;;;;;;;;;;;;;;;;;;;;;;;;;
PIUUC_0005;-7,53672;-44,96269;;;;;;;;;;;;;;;;;;;;;;;;;;
PIRBG_0003;-7,72613;-45,22903;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO10541;-23,53234;-46,66318;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO10542;-23,48105;-46,61296;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO10543;-23,57059;-46,69652;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO10544;-23,59203;-46,64011;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO10545;-23,55608;-46,64573;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO10546;-23,55834;-46,65136;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO10547;-23,56182;-46,64515;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO10548;-23,66206;-46,69304;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO10549;-23,5678;-46,68815;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO10550;-23,57621;-46,6953;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO10551;-23,53352;-46,64777;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO10552;-23,52414;-46,66542;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO10553;-23,52405;-46,67124;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO10554;-23,58173;-46,64173;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO10555;-23,55884;-46,72912;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO10556;-23,47478;-46,65741;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO10557;-23,55742;-46,67725;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO10558;-23,61469;-46,62984;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO10559;-23,59036;-46,67273;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO10560;-23,6156;-46,73204;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO10561;-23,52503;-46,64316;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO10562;-23,61095;-46,70283;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO10563;-23,59524;-46,66743;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO10564;-23,5833;-46,71521;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO10565;-23,6472;-46,66255;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO10566;-23,50565;-46,62367;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO10567;-23,50644;-46,6255;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO10568;-23,56415;-46,70338;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO10569;-23,53324;-46,6627;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO10570;-23,64688;-46,64502;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO10571;-23,55244;-46,73852;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO10572;-23,57224;-46,64289;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO10573;-23,61367;-46,66091;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO10574;-23,5947;-46,67741;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO10575;-23,5408;-46,57383;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO10576;-23,56243;-46,65953;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO10577;-23,58397;-46,60062;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO10578;-23,59808;-46,68494;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO10579;-23,57277;-46,65282;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO10580;-23,59808;-46,68494;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO10581;-23,63264;-46,70694;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11202;-23,54629;-46,63644;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11203;-23,6226;-46,67643;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11204;-23,48021;-46,58061;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11205;-23,64591;-46,71424;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11206;-23,63691;-46,65164;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11207;-23,61902;-46,6025;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11208;-23,56583;-46,69741;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11209;-23,61085;-46,69581;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11210;-23,62195;-46,69912;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11211;-23,62385;-46,64641;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11212;-23,541;-46,65555;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11213;-23,59525;-46,68246;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11214;-23,65132;-46,66203;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11215;-23,61234;-46,67886;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11216;-23,64542;-46,70056;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11217;-23,67474;-46,70869;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11218;-23,637;-46,65174;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11219;-23,48477;-46,68699;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11220;-23,56733;-46,68708;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11221;-23,6071;-46,65321;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11222;-23,52564;-46,66231;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11223;-23,59336;-46,71043;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11224;-23,56799;-46,64633;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11225;-23,55799;-46,69713;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11226;-23,48914;-46,71787;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11227;-23,5964;-46,64984;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11228;-23,53154;-46,63559;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11229;-23,64191;-46,71248;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11230;-23,49126;-46,60863;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11231;-23,51687;-46,6768;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11232;-23,64474;-46,58918;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11233;-23,61747;-46,64856;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11234;-23,54231;-46,59231;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11235;-23,5349;-46,66245;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11236;-23,5571;-46,6626;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11237;-23,59823;-46,6383;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11238;-23,61473;-46,65991;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11239;-23,48148;-46,60347;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11240;-23,5729;-46,70665;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11241;-23,57223;-46,64341;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11242;-23,56373;-46,67967;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11243;-23,59359;-46,68456;;;;;;;;;;;;;;;;;;;;;;;;;;
RJRJO_8335;-22,88875;-43,32857;;;;;;;;;;;;;;;;;;;;;;;;;;
SPTTE_0060;-24,95983;-45,52386;;;;;;;;;;;;;;;;;;;;;;;;;;
SPTTE_0062;-24,96144;-45,58928;;;;;;;;;;;;;;;;;;;;;;;;;;
SCJVE_0209;-26,28767;-48,78147;;;;;;;;;;;;;;;;;;;;;;;;;;
RSASP_0002;-28,5495;-54,01933;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11640;-23,60647;-46,69309;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11641;-23,60745;-46,69432;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11642;-23,52993;-46,63631;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11643;-23,52633;-46,58155;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11644;-23,56584;-46,67881;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11647;-23,5214;-46,66037;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11648;-23,53085;-46,6909;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11650;-23,60622;-46,69311;;;;;;;;;;;;;;;;;;;;;;;;;;
RJRJO_8339;-22,95117;-43,16442;;;;;;;;;;;;;;;;;;;;;;;;;;
SCGRB_0015;-28,03314;-48,62252;POP LD;;GAROPABA;;TSL;SC;;;;;;COMPULINE;GREENFIELD;;;;MAIN SITE;;POP LD - Prioridade 2 - Add/Drop 2 direções;TSL;COMPARTILHADO;0;Rodovia SC 434 – Rua Prefeito João Orestes de Araújo - 1324;-28,033139 ;-48,622528 ;Iron
SCBON_0016;-28,27711;-49,16689;POP LD;;BRACO DO NORTE;;TSL;SC;;;;;;COMPULINE;GREENFIELD;;;;MAIN SITE;;POP LD - Prioridade 2 - Add/Drop 2 direções;TSL;COMPARTILHADO;0;R. Sen. Nereu Ramos, 1445 - 2 - Centro, Braço do Norte - SC, 88750-000;-28,279778 ;-49,256111 ;Bronze
CEFLA_0604;-3,73281;-38,51647;;;;;;;;;;;;;;;;;;;;;;;;;;
SPBDV_0006;-25,00847;-48,51258;;;;;;;;;;;;;;;;;;;;;;;;;;
SPGRS_0257;-23,402;-46,51356;;;;;;;;;;;;;;;;;;;;;;;;;;
SPLVN_0007;-22,57742;-44,88217;;;;;;;;;;;;;;;;;;;;;;;;;;
SPMIU_0013;-24,08111;-47,25889;;;;;;;;;;;;;;;;;;;;;;;;;;
PRPBC_0024;-26,23194;-52,68472;POP LD;;PATO BRANCO;;TSL;PR;;;;;;CLARO;GREENFIELD;;;;MAIN SITE;;POP LD - Prioridade 1 - Add/Drop Multidireções;TSL;COMPARTILHADO;CONTAINER;RUA VICENTE MACHADO 351;-26.231944 ;-52.684722 ;Gold
SPSPO11654;-23,65842;-46,71442;;;;;;;;;;;;;;;;;;;;;;;;;;
MGSYP_0003;-21,9883;-43,2876;;;;;;;;;;;;;;;;;;;;;;;;;;
GORVD_0017;-17,79661;-50,94836;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11663;-23,50706;-46,50054;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11664;-23,50444;-46,53528;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11671;-23,50333;-46,53389;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11672;-23,50556;-46,53268;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11673;-23,50532;-46,53472;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11674;-23,5025;-46,52833;;;;;;;;;;;;;;;;;;;;;;;;;;
PBCBD_0021;-7,01347;-34,83031;;;;;;;;;;;;;;;;;;;;;;;;;;
PITSA_0197;-5,19289;-42,74806;;;;;;;;;;;;;;;;;;;;;;;;;;
SPAMR_0048;-23,26481;-47,28533;;;;;;;;;;;;;;;;;;;;;;;;;;
SPAMR_0049;-23,29197;-47,29786;;;;;;;;;;;;;;;;;;;;;;;;;;
SPARQ_0034;-22,20319;-48,18178;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11692;-23,49984;-46,51418;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11696;-23,50056;-46,51;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11697;-23,49964;-46,4988;;;;;;;;;;;;;;;;;;;;;;;;;;
MGURA_0091;-19,52972;-48,04222;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11700;-23,55167;-46,50556;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11703;-23,55306;-46,49583;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSST_0053;-23,74244;-45,73031;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSST_0055;-23,8265;-45,52919;;;;;;;;;;;;;;;;;;;;;;;;;;
SPCHP_0006;-22,66622;-44,98444;;;;;;;;;;;;;;;;;;;;;;;;;;
PABLM_0478;-1,4565;-48,47553;;;;;;;;;;;;;;;;;;;;;;;;;;
SPCPV_0014;-23,11536;-45,64919;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11818;-23,5259;-46,40724;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11820;-23,49236;-46,42872;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11821;-23,505;-46,42722;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11823;-23,50361;-46,42556;;;;;;;;;;;;;;;;;;;;;;;;;;
RJRBT_0041;-22,78942;-42,54078;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11826;-23,5141;-46,42845;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11827;-23,51167;-46,42389;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11829;-23,51737;-46,42547;;;;;;;;;;;;;;;;;;;;;;;;;;
SPCOA_0102;-23,61375;-46,82044;;;;;;;;;;;;;;;;;;;;;;;;;;
SPICS_0029;-23,70733;-46,87575;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSALS0007;-23,88689;-46,97694;;;;;;;;;;;;;;;;;;;;;;;;;;
